url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/98134796,0.0,文博园开元寺步行街1-101,7.6,宝塔,"嘎鱼锅,炝锅草鱼小锅,花生米",7,7.6,7.6,火锅,0.0,涿派炝锅鱼,50.201
http://www.dianping.com/shop/106205232,0.0,商业街中天广场停车场旁边,7.6,大世界/时代,"巧克力圣代,蓝莓圣代,草莓圣代",7,7.6,7.6,面包/饮品,0.0,蜜粉儿冰淇淋与茶,50.201
http://www.dianping.com/shop/65368453,0.0,北环路英才实验中学西行100米路南,7.6,定州市中心城区,"清爽柳橙,草莓奶昔,草莓红豆",7,7.6,7.6,面包/饮品,0.0,得一庄奶茶店(实验店),50.201
http://www.dianping.com/shop/79311949,0.0,火车站西广场北侧,7.6,定州市其他,"豆香米线,酸菜鱼米线,酸菜肉丝",7,7.6,7.6,快餐简餐,0.0,段王爷云南过桥米线,50.201
http://www.dianping.com/shop/23951624,0.0,兴定东路68号,7.6,定州市中心城区,"彩虹蛋糕,光明蛋糕,榴莲千层蛋糕",7,7.6,7.6,面包/饮品,0.0,光明蛋糕房,50.201
http://www.dianping.com/shop/32537485,15.0,西关东街小学西侧30米,7.6,定州市其他,"卤煮鸡,鸡爪,酱羊蹄",7,7.6,7.5,北京菜,256.0,甘文生卤煮鸡店,49.983
http://www.dianping.com/shop/17194478,20.0,博陵南街32号,7.6,定州市中心城区,"可可小爱,幸福满满,幸福滋味",7,7.5,7.6,面包/饮品,194.0,米莎贝尔(博陵店),49.823
http://www.dianping.com/shop/50716727,0.0,南街道旁商业街与中山中路交叉口,7.6,定州市其他,"雪顶咖啡,柠檬水,冰淇淋",7,7.5,7.6,面包/饮品,0.0,蜜雪冰城(大世界店),49.567
http://www.dianping.com/shop/32878141,0.0,明月街中山公园游乐场对面,7.6,定州市中心城区,"雪顶咖啡,冰鲜柠檬水,冰淇淋",7,7.5,7.5,面包/饮品,0.0,蜜雪冰城(定州店),49.012
http://www.dianping.com/shop/15008411,0.0,中兴西路57号,7.6,定州市中心城区,"干锅鸭头,圆生菜,金针菇",7,7.4,7.4,川菜,0.0,一品渝香干锅鸭头(定州店),47.823
http://www.dianping.com/shop/15172382,24.0,中山路人寿保险对面,7.5,定州市中心城区,"香辣鸡腿堡#2#2#0#0.0000,薯条,劲爆鸡米花",7,7.5,7.5,快餐简餐,1451.0,乐堡士(中山店),44.034
http://www.dianping.com/shop/21687525,39.0,建设街人民医院门口斜对面,7.5,定州市中心城区,"蛋挞,玫瑰心语,水果盛宴蛋糕",7,7.5,7.5,面包/饮品,872.0,喜来登蛋糕连锁(建设街店),43.271
http://www.dianping.com/shop/22265973,18.0,风景城1号楼A座底商,7.5,定州市中心城区,"樱花之恋寿司,香菇鸡肉盖饭,热橙汁",7,7.6,7.5,日本料理,42.0,魔法寿司,42.811
http://www.dianping.com/shop/67849809,10.0,中山中路开元寺塔广场东行80米小鹿涮吧旁边,7.5,定州市其他,"鲜虾生煎,酒酿圆子,肉生煎包",7,7.5,7.5,快餐简餐,472.0,龙龙生煎,42.744
http://www.dianping.com/shop/59237913,56.0,中山中路州署崇文街内,7.5,定州市其他,"石锅酸菜鱼,蛋黄小土豆,农夫干煸豆角",7,7.4,7.5,其他美食,814.0,宴遇石锅(崇文街店),42.561
http://www.dianping.com/shop/32595020,10.0,中山公园对面风景城一期底商吉祥馄饨旁,7.5,定州市中心城区,"重庆麻辣小面,鸡块米粉,肉末米粉",7,7.5,7.5,小吃面食,214.0,无名缘(中山公园店),42.404
http://www.dianping.com/shop/45671394,10.0,自来佛南街宝塔花园小区门口北行100米,7.5,定州市其他,"老城清汤小面,红糖锅盔,夫妻肺片",7,7.5,7.5,快餐简餐,211.0,老城街重庆小面(定州店),42.4
http://www.dianping.com/shop/69191370,19.0,盛东广场三楼北区,7.5,定州市其他,"黑椒牛柳彩椒披萨,鲜三文鱼头裙菜汤,缤纷什锦水果披萨",7,7.5,7.5,西餐,163.0,赛丽娅.比萨π,42.337
http://www.dianping.com/shop/68935477,16.0,明月南街中山公园百姓药房西侧,7.5,定州市其他,"花甲蛏子双拼,龙门蛏子,可乐",7,7.5,7.5,其他美食,116.0,龙门花甲,42.275
http://www.dianping.com/shop/67360973,10.0,中心北街鑫达一中超市北行50米路西,7.5,定州市其他,"鸡排,龙骨脆,黄金虾",7,7.5,7.5,小吃面食,87.0,战斗鸡,42.237
http://www.dianping.com/shop/43387406,10.0,兴定西路明月豪苑北门东50米路南,7.5,定州市中心城区,"大饼,凉菜,牛肉汤",7,7.5,7.5,快餐简餐,14.0,洛阳原汁牛肉汤,42.14
http://www.dianping.com/shop/41217857,14.0,博陵南街72号,7.5,定州市其他,"八宝粥,老烧鱼,酱肉包",7,7.5,7.5,快餐简餐,10.0,谷连天粥铺,42.135
http://www.dianping.com/shop/15172288,50.0,中兴西路218号,7.5,定州市中心城区,烤羊排,7,7.5,7.5,烧烤,2.0,北方烧烤(定州连锁店),42.125
http://www.dianping.com/shop/40699773,0.0,明月街中山公园游乐园旁,7.5,定州市其他,"酸奶冻,沙冰,蜂蜜柚子茶",7,7.5,7.5,面包/饮品,0.0,得一庄(中山公园店),42.122
http://www.dianping.com/shop/65287739,0.0,107国道北50米,7.5,定州市其他,,7,7.5,7.5,小吃面食,0.0,光大小吃,42.122
http://www.dianping.com/shop/66876679,0.0,京港澳高速定州服务区,7.5,定州市其他,,7,7.5,7.5,自助餐,0.0,定州服务区(石家庄方向),42.122
http://www.dianping.com/shop/22204095,0.0,定州大世界广场写字楼东口南行50米,7.5,定州市中心城区,,7,7.5,7.5,烧烤,0.0,清真马聚原烧烤涮炖菜馆,42.122
http://www.dianping.com/shop/59036395,0.0,明月街国迅通讯旁,7.5,定州市其他,"酸辣粉,土豆烧豆角,烤翅",7,7.5,7.5,快餐简餐,0.0,丹香馅饼,42.122
http://www.dianping.com/shop/56962551,0.0,景秀江山西门南行30米,7.5,定州市其他,"鲜香菇,桂花肠,鹅腰",7,7.5,7.5,火锅,0.0,苗乡竹荪鹅,42.122
http://www.dianping.com/shop/66622009,0.0,北环路实验中学对面,7.5,定州市其他,,7,7.5,7.5,快餐简餐,0.0,谷连天,42.122
http://www.dianping.com/shop/104967617,0.0,商业街路口中天广场4层4F03,7.5,大世界/时代,"酱香小锅,可乐,小料",7,7.5,7.5,火锅,0.0,南沧门火锅鸡,42.122
http://www.dianping.com/shop/9505156,0.0,明月街明月豪苑大门南行30米路东,7.5,定州市中心城区,"砂锅牛肉,砂锅牛肚,凉拌毛肚",7,7.5,7.5,家常菜,0.0,马家饭馆,42.122
http://www.dianping.com/shop/58953649,0.0,建设街人民医院南100米通达花园酒店内,7.5,定州市其他,,7,7.5,7.5,其他美食,0.0,通达花园酒店餐厅,42.122
http://www.dianping.com/shop/50682145,14.0,商业街金田小区斜对面,7.5,定州市其他,"第一佳盐酥鸡川香麻辣,黑椒鸡块,甜不辣",7,7.4,7.4,小吃面食,189.0,第1佳大鸡排(金田小区店),41.182
http://www.dianping.com/shop/8861229,33.0,中山路福源商场底商,7.4,定州市中心城区,"天妇罗培根堡,劲脆鸡腿堡,骨肉相连",7,7.4,7.4,快餐简餐,1373.0,乐堡士(福源店),35.852
http://www.dianping.com/shop/21275744,37.0,明月街中段神话KTV北行100米,7.4,定州市中心城区,"石锅拌饭,海带汤,培根",7,7.5,7.5,烧烤,172.0,韩都饭店,35.458
http://www.dianping.com/shop/56584334,15.0,南街道中山中路大世界综合体7楼,7.4,定州市其他,"贡茶招牌奶盖茶,格雷奶茶,奶盖乌龙茶",7,7.5,7.5,面包/饮品,55.0,喜年贡茶,35.304
http://www.dianping.com/shop/48786378,0.0,中山中路253号紫光都美食城20号档口,7.4,定州市其他,"水果沙拉,麻辣米线,香菇鸡丁米线",7,7.5,7.5,快餐简餐,0.0,老张凉皮,35.232
http://www.dianping.com/shop/67405843,0.0,宋街定州开元寺塔东侧红色通道南口对面,7.4,定州市其他,"五彩缤纷圣代,传统炒酸奶,甜筒",7,7.5,7.5,面包/饮品,0.0,多喜爱°冰激淋,35.232
http://www.dianping.com/shop/48142174,27.0,中山路贡院广场501号,7.4,定州市中心城区,"拿铁,卡布奇诺,美式咖啡",7,7.4,7.5,面包/饮品,303.0,咖啡之翼.迷你翼,34.997
http://www.dianping.com/shop/57971329,10.0,中山中路大世界购物中心6楼,7.4,定州市中心城区,"奥利奥炒酸奶,西瓜炒酸奶,柚子炒酸奶",7,7.5,7.4,面包/饮品,191.0,阳光物语炒酸奶(大世界购物中心店),34.929
http://www.dianping.com/shop/24494384,18.0,旧人民医院南门对面,7.4,定州市中心城区,"半边天精肉大饼,小米粥,饼卷肉",7,7.4,7.4,快餐简餐,545.0,半边天熏肉大饼,34.761
http://www.dianping.com/shop/66580085,18.0,崇文街34-4号,7.4,定州市其他,"黄焖鸡,黄焖排骨,小饮料",7,7.4,7.4,快餐简餐,358.0,上吉铺黄焖鸡米饭,34.515
http://www.dianping.com/shop/56853539,10.0,清风店镇综合市场D区4号,7.4,定州市其他,"超级鸡腿堡,鸡米花,可乐",7,7.4,7.4,快餐简餐,259.0,麦多利,34.384
http://www.dianping.com/shop/22641113,15.0,中山公园南行紫锦园东区商7号,7.4,定州市其他,"肉松面包,奥利奥芝士蛋糕,香橙芝士蛋糕",7,7.4,7.4,面包/饮品,120.0,鲜之语,34.201
http://www.dianping.com/shop/41389761,14.0,北街道兴定西路71号,7.4,定州市其他,"肉末茄子,梅菜扣肉,秘制肉",7,7.4,7.4,快餐简餐,100.0,100°沸瓦罐滋补快餐(定州店),34.175
http://www.dianping.com/shop/23060299,10.0,其他河北定州宝塔花园小区门口南行50米路东,7.4,定州市中心城区,"大葡挞,榴莲酥,老婆饼",7,7.4,7.4,面包/饮品,43.0,安德鲁葡挞王(定州店),34.1
http://www.dianping.com/shop/69270429,16.0,中山中路爱世界婚纱摄影东侧底商,7.4,定州市其他,"原味奶茶,水蜜桃果汁,金橘柠檬",7,7.4,7.4,小吃面食,39.0,豪大大鸡排(紫光都店),34.094
http://www.dianping.com/shop/58925383,15.0,大世界综合体5楼,7.4,定州市其他,"招牌素焖面,三菜一汤,黄焖鸡",7,7.4,7.4,快餐简餐,13.0,大世界综合体美食城,34.06
http://www.dianping.com/shop/15172431,17.0,商业街中山新天地斜对面,7.4,定州市中心城区,"红烧肉,宫保鸡丁盖饭,绿豆粥",7,7.4,7.4,快餐简餐,10.0,田老师红烧肉(商业街店),34.056
http://www.dianping.com/shop/68003531,30.0,宝塔花园对面,7.4,定州市其他,"蜂窝煤紫薯沙拉,橙汁木瓜,酸辣土豆丝",7,7.4,7.4,火锅,3.0,馋胖肉蟹煲,34.047
http://www.dianping.com/shop/23488890,0.0,定深路与定无路交叉口,7.4,定州市其他,"养生秋葵,烧烤全羊,酱油炒饭",7,7.4,7.4,私房菜,0.0,乔家大厨,34.043
http://www.dianping.com/shop/110402402,0.0,中山西路大世界广场六楼电梯口,7.4,大世界/时代,"鸡腿锅,菠菜,豆皮",7,7.4,7.4,火锅,0.0,聚釜火锅鸡,34.043
http://www.dianping.com/shop/110867287,0.0,大世界六楼共享星厨,7.4,大世界/时代,鸭血粉丝,7,7.4,7.4,快餐简餐,0.0,刘崇礼鸭血粉丝(大世界共享星厨店),34.043
http://www.dianping.com/shop/96210644,0.0,中山中路大世界综合体五层东北角,7.4,定州火车站,,7,7.4,7.4,自助餐,0.0,尚捞港式29元自助小火锅,34.043
http://www.dianping.com/shop/4709102,0.0,清风北街5号,7.4,定州市中心城区,"炸蘑菇,手抓羊肉,炖牛肉",7,7.4,7.4,冀菜,0.0,丰和轩,34.043
http://www.dianping.com/shop/9514603,0.0,中山中路附近,7.4,定州市中心城区,烤鸡翅,7,7.4,7.4,烧烤,0.0,老杨烧烤第一家,34.043
http://www.dianping.com/shop/10586633,0.0,建设街华瑞建设小区底商,7.4,定州市其他,"猪肉酸菜,茴香鸡蛋,猪肉韭菜",7,7.4,7.4,快餐简餐,0.0,边记饺子馆,34.043
http://www.dianping.com/shop/110630223,0.0,北城区大道观街,7.4,大世界/时代,,7,7.4,7.4,快餐简餐,0.0,谷满天粥铺,34.043
http://www.dianping.com/shop/69284094,25.0,博陵南街37号,7.4,定州市其他,"大盘鸡,抻面,五香豆腐丝",7,7.3,7.4,新疆菜,70.0,何氏大盘鸡,33.501
http://www.dianping.com/shop/63171200,0.0,博陵南街金苑小区底商,7.4,定州市其他,"鱿鱼,牛板筋,金针菇",7,7.4,7.3,其他美食,0.0,清真东盛斋(金苑小区店),33.488
http://www.dianping.com/shop/50361747,11.0,中山公园对面，风景城一期底商,7.4,定州市其他,"虾仁鲜肉馄饨,纯肉中馄饨,芹菜鲜肉馄饨",7,7.3,7.3,快餐简餐,435.0,吉祥馄饨(中山公园店),33.427
http://www.dianping.com/shop/66493614,23.0,崇文街广场23-7号,7.4,定州市其他,"榴莲班戟,芒果千层蛋糕,榴莲千层蛋糕",7,7.3,7.3,面包/饮品,92.0,爱尚榴莲(定州崇文街店),32.975
http://www.dianping.com/shop/58544248,20.0,清风路与兴华路交叉口东北角,7.4,定州市其他,"紫玫瑰,财源滚滚,大蛋糕",7,7.3,7.3,面包/饮品,50.0,喜来登(师部店),32.92
http://www.dianping.com/shop/14708555,31.0,自来佛南街实验小学前,7.4,定州市其他,"农家一锅出,素凉拼,蒜汁带鱼",7,7.3,7.2,北京菜,32.0,香河肉饼砂锅居,32.341
http://www.dianping.com/shop/73583620,18.0,中山中路开元寺步行街11-116号,7.3,定州市其他,"香辣鸡排,咖喱味正新鸡排,俄罗斯大肉串A",7,7.5,7.4,小吃面食,41.0,正新鸡排(贡院广场店),27.841
http://www.dianping.com/shop/57880166,10.0,新人民医院北门东行100米,7.3,定州市其他,"小面,手擀排骨面,杂酱面",7,7.4,7.4,快餐简餐,99.0,重庆小面,27.283
http://www.dianping.com/shop/67871399,10.0,中山中路开元寺步行街,7.3,定州市其他,"鸡柳,橙子炒酸奶,香蕉炒酸奶",7,7.4,7.4,面包/饮品,44.0,冰之韵,27.211
http://www.dianping.com/shop/69682967,40.0,自来佛街宝塔花园小区南行200米路东,7.3,定州市其他,"九九鸭,烤鱼,米饭",7,7.4,7.4,湘菜,36.0,鼎焱●寻味餐厅,27.2
http://www.dianping.com/shop/18396210,0.0,"路172号安源大厦3楼（阳光公寓旁,火车站东侧）",7.3,定州市其他,小涮锅,7,7.4,7.4,火锅,0.0,好运捞时尚火锅,27.153
http://www.dianping.com/shop/66079518,20.0,中兴西路140号通达庄园小区西行50米路北,7.3,定州市其他,"小煲,重庆鸡公煲,金针菇",7,7.4,7.3,川菜,162.0,席记重庆鸡公煲,26.811
http://www.dianping.com/shop/66605381,15.0,崇文街14号-1,7.3,定州市其他,"奥利奥奶茶,芒果炫冰乐,柠檬水",7,7.4,7.3,面包/饮品,101.0,奶茶博士,26.731
http://www.dianping.com/shop/24332966,12.0,中山中路62号,7.3,定州市中心城区,"凉皮四合一,肉夹馍,鸡蛋汤",7,7.3,7.3,小吃面食,480.0,金记酿皮(定州店),26.596
http://www.dianping.com/shop/57482562,12.0,明月街风景城底商,7.3,定州市其他,"冻柠茶,芝士菠萝包,鸳鸯撞奶茶",7,7.3,7.4,面包/饮品,42.0,台湾泡泡撞茶,26.574
http://www.dianping.com/shop/57786059,13.0,南街道中山中路大世界5楼,7.3,定州市其他,"大鸡排,杏鲍菇,盐酥鸡",7,7.3,7.3,小吃面食,166.0,第一佳大鸡排(综合体店),26.183
http://www.dianping.com/shop/50552995,14.0,环国路水利局家属院底商,7.3,定州市其他,"麻辣茄子,麻辣面,炸酱面",7,7.3,7.3,快餐简餐,87.0,胖大嫂手擀麻辣面(定州店),26.078
http://www.dianping.com/shop/69191420,15.0,文博园开元寺步行街5-203号,7.3,定州市其他,"霸王肉串,芝士鸡排,大鱿鱼",7,7.4,7.2,快餐简餐,17.0,日隆串香,26.065
http://www.dianping.com/shop/32780855,21.0,中山中路,7.3,定州市中心城区,"麦旋风,巨无霸套餐,不辣鸡块小食套餐",7,7.3,7.3,快餐简餐,51.0,麦当劳(时代广场店),26.031
http://www.dianping.com/shop/67931552,15.0,中山中路开元寺塔广场东行110米尚品宫韩式自助烤肉北侧,7.3,定州市其他,"石锅拌饭,韩国冷面,辣炒年糕",7,7.3,7.3,韩国料理,43.0,韩尚道(开元寺大街店),26.02
http://www.dianping.com/shop/67626893,12.0,崇文街大世界超市东侧,7.3,定州市其他,"鱼香肉丝面,牛肉小面,老北京炸酱面",7,7.3,7.3,快餐简餐,41.0,亿人亿面,26.018
http://www.dianping.com/shop/22272995,10.0,中山路农业银行总行对面,7.3,定州市中心城区,"金针菇,鸭脖,鸭翅",7,7.3,7.3,川菜,22.0,湘黑鸭,25.993
http://www.dianping.com/shop/59139930,31.0,大世界综合体1楼,7.3,定州市其他,"咸蛋黄夹心霸王鸡条,又又成双烤鸡堡,王道嫩香鸡块",7,7.3,7.3,快餐简餐,19.0,汉堡王(定州大世界店),25.989
http://www.dianping.com/shop/52391138,35.0,商业北街凤翔园北行10米,7.3,定州市其他,"太空舱烤鲤鱼,凉菜,烤涮",7,7.3,7.3,快餐简餐,17.0,清真一品斋主题餐厅,25.986
http://www.dianping.com/shop/15172427,17.0,博陵北街57号,7.3,定州市中心城区,"咖喱鸡,老家肉饼,宫保鸡丁",7,7.3,7.3,快餐简餐,9.0,田老师红烧肉(博陵北街店),25.976
http://www.dianping.com/shop/23120823,10.0,兴定西路领秀城门口对面,7.3,定州市其他,"番茄鸡蛋套餐,扁豆焖面,一品东坡肉饭",7,7.3,7.3,小吃面食,7.0,百姓家肉饼(河北2店),25.973
http://www.dianping.com/shop/38069995,12.0,北街道兴定西路11号,7.3,定州市中心城区,"香椿芽豆腐丝,素什锦",7,7.3,7.3,快餐简餐,2.0,二姑包子,25.966
http://www.dianping.com/shop/90938476,0.0,商业北街金田小区1#楼B区7单元26号,7.3,定州市其他,"香辣烤鸡胗,香辣鸡腿堡",7,7.3,7.3,快餐简餐,0.0,正新鸡排(商业北街店),25.964
http://www.dianping.com/shop/66333816,0.0,明月南街105号,7.3,定州市其他,麻辣烫,7,7.3,7.3,快餐简餐,0.0,福旺兴麻辣烫店(明月南街店),25.964
http://www.dianping.com/shop/13814102,0.0,中兴西路世纪花园底商,7.3,定州市中心城区,"凉菜,茴香肉饺子,茴香鸡蛋饺子",7,7.3,7.3,快餐简餐,0.0,粥道馅饼店,25.964
http://www.dianping.com/shop/110865718,0.0,大世界6楼共享星厨店,7.3,大世界/时代,,7,7.3,7.3,快餐简餐,0.0,老王凉皮(大世界共享星厨店),25.964
http://www.dianping.com/shop/40648247,0.0,商业街与兴华中路交叉口西,7.3,定州市其他,醉仙鸭,7,7.3,7.3,小吃面食,0.0,李与周醉仙鸭,25.964
http://www.dianping.com/shop/21380350,0.0,中山中路时代广场5楼美食广场,7.3,定州市中心城区,"爆米花,草莓奶茶,经典奶茶",7,7.3,7.3,面包/饮品,0.0,避风塘(时代广场店),25.964
http://www.dianping.com/shop/97188592,0.0,懋鑫福城对面,7.3,宝塔,"东北炖大鹅,小鸡炖蘑菇,野生鱼",7,7.3,7.3,东北菜,0.0,祥瑞和笨鸡馆,25.964
